  -3815.00   42257.22  0.0484620     9.5034   121.0168     4.8347    30.6612
  -3805.00   42255.60  0.0484756     9.5198   119.2714     4.9482    30.6351
  -3795.00   42253.07  0.0485890     9.5300   117.6727     5.1434    30.5486
  -3785.00   42252.97  0.0485442     9.5371   116.3024     5.2039    30.4963
  -3775.00   42253.77  0.0485980     9.5482   114.9065     5.3706    30.4586
  -3765.00   42252.44  0.0487184     9.5646   113.4478     5.6908    30.3681
  -3755.00   42251.81  0.0487881     9.5783   112.1173     5.8491    30.2706
  -3745.00   42253.76  0.0488807     9.5877   110.6072     6.0915    30.1911
  -3735.00   42255.60  0.0488789     9.6071   108.8169     6.4650    30.1279
  -3725.00   42255.81  0.0489528     9.6307   106.9695     6.7465    30.0411
  -3715.00   42255.97  0.0490676     9.6462   104.9566     7.0651    29.9355
  -3705.00   42258.22  0.0489420     9.6639   102.7892     7.3381    29.8940
  -3695.00   42259.25  0.0489317     9.6900   100.4980     7.6294    29.8609
  -3685.00   42257.66  0.0489943     9.7126    98.1740     7.9812    29.7846
  -3675.00   42256.72  0.0488742     9.7282    96.0943     8.0919    29.7442
  -3665.00   42257.19  0.0488103     9.7459    94.0153     8.2609    29.7460
  -3655.00   42256.49  0.0487644     9.7668    91.9879     8.5535    29.7225
  -3645.00   42254.02  0.0487490     9.7822    90.3728     8.6102    29.6753
  -3635.00   42252.99  0.0487714     9.7897    88.8987     8.6705    29.6448
